2022-07-07 19:04:57.004830: W tensorflow/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libcublas.so.11'; dlerror: libcublas.so.11: cannot open shared object file: No such file or directory
2022-07-07 19:04:57.005005: W tensorflow/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libcublasLt.so.11'; dlerror: libcublasLt.so.11: cannot open shared object file: No such file or directory
2022-07-07 19:04:57.005094: W tensorflow/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libcufft.so.10'; dlerror: libcufft.so.10: cannot open shared object file: No such file or directory
2022-07-07 19:04:57.005181: W tensorflow/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libcurand.so.10'; dlerror: libcurand.so.10: cannot open shared object file: No such file or directory
2022-07-07 19:04:57.005264: W tensorflow/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libcusolver.so.11'; dlerror: libcusolver.so.11: cannot open shared object file: No such file or directory
2022-07-07 19:04:57.005349: W tensorflow/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libcusparse.so.11'; dlerror: libcusparse.so.11: cannot open shared object file: No such file or directory
2022-07-07 19:04:57.005430: W tensorflow/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libcudnn.so.8'; dlerror: libcudnn.so.8: cannot open shared object file: No such file or directory
2022-07-07 19:04:57.005454: W tensorflow/core/common_runtime/gpu/gpu_device.cc:1850] Cannot dlopen some GPU libraries. Please make sure the missing libraries mentioned above are installed properly if you would like to use GPU. Follow the guide at https://www.tensorflow.org/install/gpu for how to download and setup the required libraries for your platform.
Skipping registering GPU devices...
I0707 19:04:57.006838 140703716603712 train.py:51] ===========Config Dict============
I0707 19:04:57.007211 140703716603712 train.py:52] available_devices:
- 0
- 1
- 2
- 3
batch_size: 8
checkpoint_freq: 2500
data_dir: google_datasets/listops-1000/
emb_dim: 512
eval_frequency: 50
factors: constant * linear_warmup * rsqrt_decay
learning_rate: 0.05
max_eval_target_length: 200
max_length: 2000
max_predict_token_length: 50
max_target_length: 200
mlp_dim: 1024
model_type: linformer
num_eval_steps: 99999
num_heads: 8
num_layers: 4
num_train_steps: 5001
pooling_mode: CLS
prompt: ''
qkv_dim: 512
random_seed: 0
restore_checkpoints: true
sampling_temperature: 0.6
sampling_top_k: 20
save_checkpoints: true
task_name: basic
tied_weights: false
trial: 0
warmup: 1000
weight_decay: 0.1

I0707 19:04:57.018665 140703716603712 xla_bridge.py:340] Unable to initialize backend 'tpu_driver': NOT_FOUND: Unable to find driver in registry given worker: 
I0707 19:04:58.241846 140703716603712 xla_bridge.py:340] Unable to initialize backend 'rocm': NOT_FOUND: Could not find registered platform with name: "rocm". Available platform names are: Interpreter CUDA Host
I0707 19:04:58.242528 140703716603712 xla_bridge.py:340] Unable to initialize backend 'tpu': module 'jaxlib.xla_extension' has no attribute 'get_tpu_client'
I0707 19:04:58.242746 140703716603712 train.py:64] GPU devices: [GpuDevice(id=0, process_index=0), GpuDevice(id=1, process_index=0), GpuDevice(id=2, process_index=0), GpuDevice(id=3, process_index=0)]
INFO:tensorflow:google_datasets/listops-1000/basic_train.tsv
I0707 19:04:58.242882 140703716603712 input_pipeline.py:35] google_datasets/listops-1000/basic_train.tsv
INFO:tensorflow:google_datasets/listops-1000/basic_val.tsv
I0707 19:04:58.343268 140703716603712 input_pipeline.py:35] google_datasets/listops-1000/basic_val.tsv
INFO:tensorflow:google_datasets/listops-1000/basic_test.tsv
I0707 19:04:58.364444 140703716603712 input_pipeline.py:35] google_datasets/listops-1000/basic_test.tsv
INFO:tensorflow:Finished preprocessing
I0707 19:04:58.385671 140703716603712 input_pipeline.py:64] Finished preprocessing
INFO:tensorflow:Building vocab
I0707 19:04:58.385778 140703716603712 input_pipeline.py:65] Building vocab
INFO:tensorflow:Processed 0
I0707 19:04:58.563772 140703716603712 input_pipeline.py:78] Processed 0
INFO:tensorflow:Processed 1000
I0707 19:05:04.699010 140703716603712 input_pipeline.py:78] Processed 1000
INFO:tensorflow:Finished processing vocab size=15
I0707 19:05:04.709922 140703716603712 input_pipeline.py:82] Finished processing vocab size=15
I0707 19:08:25.703855 140703716603712 train_utils.py:346] train in step: 758
I0707 19:08:25.779240 140703716603712 train_utils.py:346] train in step: 759
I0707 19:08:25.856053 140703716603712 train_utils.py:346] train in step: 760
I0707 19:08:25.933609 140703716603712 train_utils.py:346] train in step: 761
I0707 19:08:26.013673 140703716603712 train_utils.py:346] train in step: 762
I0707 19:08:26.099082 140703716603712 train_utils.py:346] train in step: 763
I0707 19:08:26.182700 140703716603712 train_utils.py:346] train in step: 764
I0707 19:08:26.261630 140703716603712 train_utils.py:346] train in step: 765
I0707 19:08:26.338529 140703716603712 train_utils.py:346] train in step: 766
I0707 19:08:26.416346 140703716603712 train_utils.py:346] train in step: 767
I0707 19:08:26.493900 140703716603712 train_utils.py:346] train in step: 768
I0707 19:08:26.571636 140703716603712 train_utils.py:346] train in step: 769
I0707 19:08:26.642364 140703716603712 train_utils.py:346] train in step: 770
I0707 19:08:26.709298 140703716603712 train_utils.py:346] train in step: 771
I0707 19:08:26.774379 140703716603712 train_utils.py:346] train in step: 772
I0707 19:08:26.838020 140703716603712 train_utils.py:346] train in step: 773
I0707 19:08:26.926065 140703716603712 train_utils.py:346] train in step: 774
I0707 19:08:26.992613 140703716603712 train_utils.py:346] train in step: 775
I0707 19:08:27.060024 140703716603712 train_utils.py:346] train in step: 776
I0707 19:08:27.126144 140703716603712 train_utils.py:346] train in step: 777
I0707 19:08:27.194370 140703716603712 train_utils.py:346] train in step: 778
I0707 19:08:27.266804 140703716603712 train_utils.py:346] train in step: 779
I0707 19:08:27.347862 140703716603712 train_utils.py:346] train in step: 780
I0707 19:08:27.431427 140703716603712 train_utils.py:346] train in step: 781
I0707 19:08:27.527294 140703716603712 train_utils.py:346] train in step: 782
I0707 19:08:27.639998 140703716603712 train_utils.py:346] train in step: 783
I0707 19:08:27.750879 140703716603712 train_utils.py:346] train in step: 784
I0707 19:08:27.856317 140703716603712 train_utils.py:346] train in step: 785
I0707 19:08:27.957831 140703716603712 train_utils.py:346] train in step: 786
I0707 19:08:28.062590 140703716603712 train_utils.py:346] train in step: 787
I0707 19:08:28.162550 140703716603712 train_utils.py:346] train in step: 788
I0707 19:08:28.248747 140703716603712 train_utils.py:346] train in step: 789
I0707 19:08:28.332058 140703716603712 train_utils.py:346] train in step: 790
I0707 19:08:28.407143 140703716603712 train_utils.py:346] train in step: 791
I0707 19:08:28.483958 140703716603712 train_utils.py:346] train in step: 792
I0707 19:08:28.550618 140703716603712 train_utils.py:346] train in step: 793
I0707 19:08:28.617598 140703716603712 train_utils.py:346] train in step: 794
I0707 19:08:28.683666 140703716603712 train_utils.py:346] train in step: 795
I0707 19:08:28.753387 140703716603712 train_utils.py:346] train in step: 796
I0707 19:08:28.819389 140703716603712 train_utils.py:346] train in step: 797
I0707 19:08:28.885348 140703716603712 train_utils.py:346] train in step: 798
I0707 19:08:28.958948 140703716603712 train_utils.py:346] train in step: 799
I0707 19:08:29.033941 140703716603712 train_utils.py:346] train in step: 800
I0707 19:08:29.219991 140703716603712 train_utils.py:365] train in step: 800, loss: 2.274600028991699, acc: 0.1875
I0707 19:08:39.951797 140703716603712 train_utils.py:380] eval in step: 800, loss: 2.2775, acc: 0.1595
I0707 19:08:39.988076 140703716603712 train_utils.py:346] train in step: 801
I0707 19:08:40.013203 140703716603712 train_utils.py:346] train in step: 802
I0707 19:08:40.054964 140703716603712 train_utils.py:346] train in step: 803
I0707 19:08:40.145313 140703716603712 train_utils.py:346] train in step: 804
I0707 19:08:40.214190 140703716603712 train_utils.py:346] train in step: 805
I0707 19:08:40.290965 140703716603712 train_utils.py:346] train in step: 806
I0707 19:08:40.353010 140703716603712 train_utils.py:346] train in step: 807
I0707 19:08:40.418116 140703716603712 train_utils.py:346] train in step: 808
I0707 19:08:40.482264 140703716603712 train_utils.py:346] train in step: 809
I0707 19:08:40.548736 140703716603712 train_utils.py:346] train in step: 810
I0707 19:08:40.611505 140703716603712 train_utils.py:346] train in step: 811
I0707 19:08:40.678186 140703716603712 train_utils.py:346] train in step: 812
I0707 19:08:40.744630 140703716603712 train_utils.py:346] train in step: 813
I0707 19:08:40.811125 140703716603712 train_utils.py:346] train in step: 814
I0707 19:08:40.894258 140703716603712 train_utils.py:346] train in step: 815
I0707 19:08:40.960377 140703716603712 train_utils.py:346] train in step: 816
I0707 19:08:41.024114 140703716603712 train_utils.py:346] train in step: 817
I0707 19:08:41.087410 140703716603712 train_utils.py:346] train in step: 818
I0707 19:08:41.149928 140703716603712 train_utils.py:346] train in step: 819
I0707 19:08:41.220427 140703716603712 train_utils.py:346] train in step: 820
I0707 19:08:41.283293 140703716603712 train_utils.py:346] train in step: 821
I0707 19:08:41.346987 140703716603712 train_utils.py:346] train in step: 822
I0707 19:08:41.414883 140703716603712 train_utils.py:346] train in step: 823
I0707 19:08:41.478977 140703716603712 train_utils.py:346] train in step: 824
I0707 19:08:41.543214 140703716603712 train_utils.py:346] train in step: 825
I0707 19:08:41.607546 140703716603712 train_utils.py:346] train in step: 826
I0707 19:08:41.671248 140703716603712 train_utils.py:346] train in step: 827
I0707 19:08:41.734712 140703716603712 train_utils.py:346] train in step: 828
I0707 19:08:41.802323 140703716603712 train_utils.py:346] train in step: 829
I0707 19:08:41.864538 140703716603712 train_utils.py:346] train in step: 830
I0707 19:08:41.929735 140703716603712 train_utils.py:346] train in step: 831
I0707 19:08:41.999399 140703716603712 train_utils.py:346] train in step: 832
I0707 19:08:42.070892 140703716603712 train_utils.py:346] train in step: 833
I0707 19:08:42.137674 140703716603712 train_utils.py:346] train in step: 834
I0707 19:08:42.205423 140703716603712 train_utils.py:346] train in step: 835
I0707 19:08:42.271204 140703716603712 train_utils.py:346] train in step: 836
I0707 19:08:42.335260 140703716603712 train_utils.py:346] train in step: 837
I0707 19:08:42.399958 140703716603712 train_utils.py:346] train in step: 838
I0707 19:08:42.464455 140703716603712 train_utils.py:346] train in step: 839
I0707 19:08:42.529699 140703716603712 train_utils.py:346] train in step: 840
I0707 19:08:42.594020 140703716603712 train_utils.py:346] train in step: 841
I0707 19:08:42.660385 140703716603712 train_utils.py:346] train in step: 842
I0707 19:08:42.725179 140703716603712 train_utils.py:346] train in step: 843
I0707 19:08:42.800605 140703716603712 train_utils.py:346] train in step: 844
I0707 19:08:42.870311 140703716603712 train_utils.py:346] train in step: 845
I0707 19:08:42.938947 140703716603712 train_utils.py:346] train in step: 846
I0707 19:08:43.017324 140703716603712 train_utils.py:346] train in step: 847
I0707 19:08:43.083029 140703716603712 train_utils.py:346] train in step: 848
I0707 19:08:43.163302 140703716603712 train_utils.py:346] train in step: 849
I0707 19:08:43.233376 140703716603712 train_utils.py:346] train in step: 850
I0707 19:08:43.392408 140703716603712 train_utils.py:365] train in step: 850, loss: 2.226300001144409, acc: 0.1899999976158142
I0707 19:08:51.956500 140703716603712 train_utils.py:380] eval in step: 850, loss: 2.2756, acc: 0.1595
I0707 19:08:51.976627 140703716603712 train_utils.py:346] train in step: 851
I0707 19:08:52.003005 140703716603712 train_utils.py:346] train in step: 852
I0707 19:08:52.096805 140703716603712 train_utils.py:346] train in step: 853
I0707 19:08:52.276080 140703716603712 train_utils.py:346] train in step: 854
I0707 19:08:52.413857 140703716603712 train_utils.py:346] train in step: 855
I0707 19:08:52.498995 140703716603712 train_utils.py:346] train in step: 856
I0707 19:08:52.567048 140703716603712 train_utils.py:346] train in step: 857
I0707 19:08:52.633715 140703716603712 train_utils.py:346] train in step: 858
I0707 19:08:52.697651 140703716603712 train_utils.py:346] train in step: 859
I0707 19:08:52.768599 140703716603712 train_utils.py:346] train in step: 860
I0707 19:08:52.830497 140703716603712 train_utils.py:346] train in step: 861
I0707 19:08:52.894131 140703716603712 train_utils.py:346] train in step: 862
I0707 19:08:52.962275 140703716603712 train_utils.py:346] train in step: 863
I0707 19:08:53.026333 140703716603712 train_utils.py:346] train in step: 864
I0707 19:08:53.091191 140703716603712 train_utils.py:346] train in step: 865
I0707 19:08:53.157559 140703716603712 train_utils.py:346] train in step: 866
I0707 19:08:53.221264 140703716603712 train_utils.py:346] train in step: 867
I0707 19:08:53.293954 140703716603712 train_utils.py:346] train in step: 868
I0707 19:08:53.356820 140703716603712 train_utils.py:346] train in step: 869
I0707 19:08:53.420968 140703716603712 train_utils.py:346] train in step: 870
I0707 19:08:53.486548 140703716603712 train_utils.py:346] train in step: 871
I0707 19:08:53.549404 140703716603712 train_utils.py:346] train in step: 872
I0707 19:08:53.620427 140703716603712 train_utils.py:346] train in step: 873
I0707 19:08:53.682847 140703716603712 train_utils.py:346] train in step: 874
I0707 19:08:53.750456 140703716603712 train_utils.py:346] train in step: 875
I0707 19:08:53.821685 140703716603712 train_utils.py:346] train in step: 876
I0707 19:08:53.888481 140703716603712 train_utils.py:346] train in step: 877
I0707 19:08:53.951272 140703716603712 train_utils.py:346] train in step: 878
I0707 19:08:54.011565 140703716603712 train_utils.py:346] train in step: 879
I0707 19:08:54.071806 140703716603712 train_utils.py:346] train in step: 880
I0707 19:08:54.133321 140703716603712 train_utils.py:346] train in step: 881
I0707 19:08:54.195394 140703716603712 train_utils.py:346] train in step: 882
I0707 19:08:54.257886 140703716603712 train_utils.py:346] train in step: 883
I0707 19:08:54.324238 140703716603712 train_utils.py:346] train in step: 884
I0707 19:08:54.397424 140703716603712 train_utils.py:346] train in step: 885
I0707 19:08:54.480148 140703716603712 train_utils.py:346] train in step: 886
I0707 19:08:54.567872 140703716603712 train_utils.py:346] train in step: 887
I0707 19:08:54.649956 140703716603712 train_utils.py:346] train in step: 888
I0707 19:08:54.726747 140703716603712 train_utils.py:346] train in step: 889
I0707 19:08:54.803096 140703716603712 train_utils.py:346] train in step: 890
I0707 19:08:54.880726 140703716603712 train_utils.py:346] train in step: 891
I0707 19:08:54.956601 140703716603712 train_utils.py:346] train in step: 892
I0707 19:08:55.040843 140703716603712 train_utils.py:346] train in step: 893
I0707 19:08:55.106247 140703716603712 train_utils.py:346] train in step: 894
I0707 19:08:55.171653 140703716603712 train_utils.py:346] train in step: 895
I0707 19:08:55.236549 140703716603712 train_utils.py:346] train in step: 896
I0707 19:08:55.300637 140703716603712 train_utils.py:346] train in step: 897
I0707 19:08:55.365494 140703716603712 train_utils.py:346] train in step: 898
I0707 19:08:55.430733 140703716603712 train_utils.py:346] train in step: 899
I0707 19:08:55.498457 140703716603712 train_utils.py:346] train in step: 900
I0707 19:08:55.657036 140703716603712 train_utils.py:365] train in step: 900, loss: 2.309499979019165, acc: 0.11749999970197678
I0707 19:09:01.317989 140703716603712 train_utils.py:380] eval in step: 900, loss: 2.2787, acc: 0.1595
I0707 19:09:01.357588 140703716603712 train_utils.py:346] train in step: 901
I0707 19:09:01.387535 140703716603712 train_utils.py:346] train in step: 902
I0707 19:09:01.410479 140703716603712 train_utils.py:346] train in step: 903
I0707 19:09:01.481452 140703716603712 train_utils.py:346] train in step: 904
I0707 19:09:01.566098 140703716603712 train_utils.py:346] train in step: 905
I0707 19:09:01.657944 140703716603712 train_utils.py:346] train in step: 906
I0707 19:09:01.747308 140703716603712 train_utils.py:346] train in step: 907
I0707 19:09:01.834525 140703716603712 train_utils.py:346] train in step: 908
I0707 19:09:01.928062 140703716603712 train_utils.py:346] train in step: 909
I0707 19:09:02.012814 140703716603712 train_utils.py:346] train in step: 910
I0707 19:09:02.098490 140703716603712 train_utils.py:346] train in step: 911
I0707 19:09:02.188484 140703716603712 train_utils.py:346] train in step: 912
I0707 19:09:02.282817 140703716603712 train_utils.py:346] train in step: 913
I0707 19:09:02.464276 140703716603712 train_utils.py:346] train in step: 914
I0707 19:09:02.683677 140703716603712 train_utils.py:346] train in step: 915
I0707 19:09:02.902209 140703716603712 train_utils.py:346] train in step: 916
I0707 19:09:03.152583 140703716603712 train_utils.py:346] train in step: 917
I0707 19:09:03.520232 140703716603712 train_utils.py:346] train in step: 918
I0707 19:09:03.840211 140703716603712 train_utils.py:346] train in step: 919
I0707 19:09:04.055608 140703716603712 train_utils.py:346] train in step: 920
I0707 19:09:04.271736 140703716603712 train_utils.py:346] train in step: 921
I0707 19:09:04.443814 140703716603712 train_utils.py:346] train in step: 922
I0707 19:09:04.575694 140703716603712 train_utils.py:346] train in step: 923
I0707 19:09:04.691685 140703716603712 train_utils.py:346] train in step: 924
I0707 19:09:04.763577 140703716603712 train_utils.py:346] train in step: 925
I0707 19:09:04.835688 140703716603712 train_utils.py:346] train in step: 926
I0707 19:09:04.904152 140703716603712 train_utils.py:346] train in step: 927
I0707 19:09:04.970481 140703716603712 train_utils.py:346] train in step: 928
I0707 19:09:05.034903 140703716603712 train_utils.py:346] train in step: 929
I0707 19:09:05.097854 140703716603712 train_utils.py:346] train in step: 930
I0707 19:09:05.162838 140703716603712 train_utils.py:346] train in step: 931
I0707 19:09:05.228915 140703716603712 train_utils.py:346] train in step: 932
I0707 19:09:05.292994 140703716603712 train_utils.py:346] train in step: 933
I0707 19:09:05.360966 140703716603712 train_utils.py:346] train in step: 934
I0707 19:09:05.428524 140703716603712 train_utils.py:346] train in step: 935
I0707 19:09:05.493618 140703716603712 train_utils.py:346] train in step: 936
I0707 19:09:05.558881 140703716603712 train_utils.py:346] train in step: 937
I0707 19:09:05.622336 140703716603712 train_utils.py:346] train in step: 938
I0707 19:09:05.685543 140703716603712 train_utils.py:346] train in step: 939
I0707 19:09:05.749252 140703716603712 train_utils.py:346] train in step: 940
I0707 19:09:05.813731 140703716603712 train_utils.py:346] train in step: 941
I0707 19:09:05.877440 140703716603712 train_utils.py:346] train in step: 942
I0707 19:09:05.941131 140703716603712 train_utils.py:346] train in step: 943
I0707 19:09:06.006694 140703716603712 train_utils.py:346] train in step: 944
I0707 19:09:06.075567 140703716603712 train_utils.py:346] train in step: 945
I0707 19:09:06.136866 140703716603712 train_utils.py:346] train in step: 946
I0707 19:09:06.202224 140703716603712 train_utils.py:346] train in step: 947
I0707 19:09:06.264430 140703716603712 train_utils.py:346] train in step: 948
I0707 19:09:06.328747 140703716603712 train_utils.py:346] train in step: 949
I0707 19:09:06.399536 140703716603712 train_utils.py:346] train in step: 950
I0707 19:09:06.575473 140703716603712 train_utils.py:365] train in step: 950, loss: 2.286799907684326, acc: 0.17499999701976776
I0707 19:09:12.274379 140703716603712 train_utils.py:380] eval in step: 950, loss: 2.2686, acc: 0.1595
I0707 19:09:12.311903 140703716603712 train_utils.py:346] train in step: 951
I0707 19:09:12.334773 140703716603712 train_utils.py:346] train in step: 952
I0707 19:09:12.379588 140703716603712 train_utils.py:346] train in step: 953
I0707 19:09:12.516062 140703716603712 train_utils.py:346] train in step: 954
I0707 19:09:12.620262 140703716603712 train_utils.py:346] train in step: 955
I0707 19:09:12.716428 140703716603712 train_utils.py:346] train in step: 956
I0707 19:09:12.811426 140703716603712 train_utils.py:346] train in step: 957
I0707 19:09:12.895786 140703716603712 train_utils.py:346] train in step: 958
I0707 19:09:12.972716 140703716603712 train_utils.py:346] train in step: 959
I0707 19:09:13.058718 140703716603712 train_utils.py:346] train in step: 960
I0707 19:09:13.146075 140703716603712 train_utils.py:346] train in step: 961
I0707 19:09:13.232416 140703716603712 train_utils.py:346] train in step: 962
I0707 19:09:13.313908 140703716603712 train_utils.py:346] train in step: 963
I0707 19:09:13.408466 140703716603712 train_utils.py:346] train in step: 964
I0707 19:09:13.532701 140703716603712 train_utils.py:346] train in step: 965
I0707 19:09:13.737875 140703716603712 train_utils.py:346] train in step: 966
I0707 19:09:13.954965 140703716603712 train_utils.py:346] train in step: 967
I0707 19:09:14.128343 140703716603712 train_utils.py:346] train in step: 968
I0707 19:09:14.266491 140703716603712 train_utils.py:346] train in step: 969
I0707 19:09:14.398165 140703716603712 train_utils.py:346] train in step: 970
I0707 19:09:14.487039 140703716603712 train_utils.py:346] train in step: 971
I0707 19:09:14.570305 140703716603712 train_utils.py:346] train in step: 972
I0707 19:09:14.643257 140703716603712 train_utils.py:346] train in step: 973
I0707 19:09:14.721067 140703716603712 train_utils.py:346] train in step: 974
I0707 19:09:14.786459 140703716603712 train_utils.py:346] train in step: 975
I0707 19:09:14.852108 140703716603712 train_utils.py:346] train in step: 976
I0707 19:09:14.925493 140703716603712 train_utils.py:346] train in step: 977
I0707 19:09:14.991608 140703716603712 train_utils.py:346] train in step: 978
I0707 19:09:15.056064 140703716603712 train_utils.py:346] train in step: 979
I0707 19:09:15.121874 140703716603712 train_utils.py:346] train in step: 980
I0707 19:09:15.187484 140703716603712 train_utils.py:346] train in step: 981
I0707 19:09:15.257365 140703716603712 train_utils.py:346] train in step: 982
I0707 19:09:15.327191 140703716603712 train_utils.py:346] train in step: 983
I0707 19:09:15.394279 140703716603712 train_utils.py:346] train in step: 984
I0707 19:09:15.464389 140703716603712 train_utils.py:346] train in step: 985
I0707 19:09:15.533942 140703716603712 train_utils.py:346] train in step: 986
I0707 19:09:15.601369 140703716603712 train_utils.py:346] train in step: 987
I0707 19:09:15.676621 140703716603712 train_utils.py:346] train in step: 988
I0707 19:09:15.743054 140703716603712 train_utils.py:346] train in step: 989
I0707 19:09:15.819126 140703716603712 train_utils.py:346] train in step: 990
I0707 19:09:15.884516 140703716603712 train_utils.py:346] train in step: 991
I0707 19:09:15.955768 140703716603712 train_utils.py:346] train in step: 992
I0707 19:09:16.023583 140703716603712 train_utils.py:346] train in step: 993
I0707 19:09:16.093296 140703716603712 train_utils.py:346] train in step: 994
I0707 19:09:16.162463 140703716603712 train_utils.py:346] train in step: 995
I0707 19:09:16.231391 140703716603712 train_utils.py:346] train in step: 996
I0707 19:09:16.300022 140703716603712 train_utils.py:346] train in step: 997
I0707 19:09:16.366006 140703716603712 train_utils.py:346] train in step: 998
I0707 19:09:16.432512 140703716603712 train_utils.py:346] train in step: 999
I0707 19:09:16.498214 140703716603712 train_utils.py:346] train in step: 1000
I0707 19:09:16.662983 140703716603712 train_utils.py:365] train in step: 1000, loss: 2.2635998725891113, acc: 0.1824999898672104
I0707 19:09:27.867621 140703716603712 train_utils.py:380] eval in step: 1000, loss: 2.2989, acc: 0.1715
I0707 19:09:27.906207 140703716603712 train_utils.py:346] train in step: 1001
I0707 19:09:27.934518 140703716603712 train_utils.py:346] train in step: 1002
I0707 19:09:27.958218 140703716603712 train_utils.py:346] train in step: 1003
I0707 19:09:27.995771 140703716603712 train_utils.py:346] train in step: 1004
I0707 19:09:28.063957 140703716603712 train_utils.py:346] train in step: 1005
I0707 19:09:28.126485 140703716603712 train_utils.py:346] train in step: 1006
I0707 19:09:28.191165 140703716603712 train_utils.py:346] train in step: 1007
I0707 19:09:28.264258 140703716603712 train_utils.py:346] train in step: 1008
I0707 19:09:28.346595 140703716603712 train_utils.py:346] train in step: 1009
I0707 19:09:28.425333 140703716603712 train_utils.py:346] train in step: 1010
I0707 19:09:28.501636 140703716603712 train_utils.py:346] train in step: 1011
I0707 19:09:28.571863 140703716603712 train_utils.py:346] train in step: 1012
I0707 19:09:28.639220 140703716603712 train_utils.py:346] train in step: 1013
I0707 19:09:28.705510 140703716603712 train_utils.py:346] train in step: 1014
I0707 19:09:28.771264 140703716603712 train_utils.py:346] train in step: 1015
I0707 19:09:28.839289 140703716603712 train_utils.py:346] train in step: 1016
I0707 19:09:28.906636 140703716603712 train_utils.py:346] train in step: 1017
I0707 19:09:28.972915 140703716603712 train_utils.py:346] train in step: 1018
I0707 19:09:29.037941 140703716603712 train_utils.py:346] train in step: 1019
I0707 19:09:29.102879 140703716603712 train_utils.py:346] train in step: 1020
I0707 19:09:29.168785 140703716603712 train_utils.py:346] train in step: 1021
I0707 19:09:29.233360 140703716603712 train_utils.py:346] train in step: 1022
I0707 19:09:29.297726 140703716603712 train_utils.py:346] train in step: 1023
I0707 19:09:29.362860 140703716603712 train_utils.py:346] train in step: 1024
I0707 19:09:29.428482 140703716603712 train_utils.py:346] train in step: 1025
I0707 19:09:29.492537 140703716603712 train_utils.py:346] train in step: 1026
I0707 19:09:29.566773 140703716603712 train_utils.py:346] train in step: 1027
I0707 19:09:29.634319 140703716603712 train_utils.py:346] train in step: 1028
I0707 19:09:29.698707 140703716603712 train_utils.py:346] train in step: 1029
I0707 19:09:29.767963 140703716603712 train_utils.py:346] train in step: 1030
I0707 19:09:29.836343 140703716603712 train_utils.py:346] train in step: 1031
I0707 19:09:29.904405 140703716603712 train_utils.py:346] train in step: 1032
I0707 19:09:29.967063 140703716603712 train_utils.py:346] train in step: 1033
I0707 19:09:30.039024 140703716603712 train_utils.py:346] train in step: 1034
I0707 19:09:30.104090 140703716603712 train_utils.py:346] train in step: 1035
I0707 19:09:30.176763 140703716603712 train_utils.py:346] train in step: 1036
I0707 19:09:30.241602 140703716603712 train_utils.py:346] train in step: 1037
I0707 19:09:30.305745 140703716603712 train_utils.py:346] train in step: 1038
I0707 19:09:30.380571 140703716603712 train_utils.py:346] train in step: 1039
I0707 19:09:30.443484 140703716603712 train_utils.py:346] train in step: 1040
I0707 19:09:30.508963 140703716603712 train_utils.py:346] train in step: 1041
I0707 19:09:30.572882 140703716603712 train_utils.py:346] train in step: 1042
I0707 19:09:30.637053 140703716603712 train_utils.py:346] train in step: 1043
I0707 19:09:30.704339 140703716603712 train_utils.py:346] train in step: 1044
I0707 19:09:30.767897 140703716603712 train_utils.py:346] train in step: 1045
I0707 19:09:30.844519 140703716603712 train_utils.py:346] train in step: 1046
I0707 19:09:30.909074 140703716603712 train_utils.py:346] train in step: 1047
I0707 19:09:30.984145 140703716603712 train_utils.py:346] train in step: 1048
I0707 19:09:31.047137 140703716603712 train_utils.py:346] train in step: 1049
I0707 19:09:31.112448 140703716603712 train_utils.py:346] train in step: 1050
I0707 19:09:31.274065 140703716603712 train_utils.py:365] train in step: 1050, loss: 2.2848000526428223, acc: 0.1525000035762787
I0707 19:09:36.775568 140703716603712 train_utils.py:380] eval in step: 1050, loss: 2.2696, acc: 0.1715
I0707 19:09:36.813916 140703716603712 train_utils.py:346] train in step: 1051
I0707 19:09:36.837249 140703716603712 train_utils.py:346] train in step: 1052
I0707 19:09:36.858919 140703716603712 train_utils.py:346] train in step: 1053
I0707 19:09:36.915209 140703716603712 train_utils.py:346] train in step: 1054
I0707 19:09:36.982045 140703716603712 train_utils.py:346] train in step: 1055
I0707 19:09:37.050660 140703716603712 train_utils.py:346] train in step: 1056
I0707 19:09:37.115687 140703716603712 train_utils.py:346] train in step: 1057
I0707 19:09:37.181268 140703716603712 train_utils.py:346] train in step: 1058
I0707 19:09:37.250878 140703716603712 train_utils.py:346] train in step: 1059
I0707 19:09:37.314795 140703716603712 train_utils.py:346] train in step: 1060
I0707 19:09:37.378782 140703716603712 train_utils.py:346] train in step: 1061
I0707 19:09:37.449502 140703716603712 train_utils.py:346] train in step: 1062
I0707 19:09:37.516600 140703716603712 train_utils.py:346] train in step: 1063
I0707 19:09:37.581932 140703716603712 train_utils.py:346] train in step: 1064
I0707 19:09:37.649469 140703716603712 train_utils.py:346] train in step: 1065
I0707 19:09:37.720389 140703716603712 train_utils.py:346] train in step: 1066
I0707 19:09:37.790120 140703716603712 train_utils.py:346] train in step: 1067
I0707 19:09:37.860071 140703716603712 train_utils.py:346] train in step: 1068
I0707 19:09:37.932591 140703716603712 train_utils.py:346] train in step: 1069
I0707 19:09:38.003109 140703716603712 train_utils.py:346] train in step: 1070
I0707 19:09:38.071181 140703716603712 train_utils.py:346] train in step: 1071
I0707 19:09:38.141299 140703716603712 train_utils.py:346] train in step: 1072
I0707 19:09:38.211792 140703716603712 train_utils.py:346] train in step: 1073
I0707 19:09:38.289873 140703716603712 train_utils.py:346] train in step: 1074
I0707 19:09:38.375204 140703716603712 train_utils.py:346] train in step: 1075
